Creation Time,Travel Endtime,Search Distance,Total Distance,Car Failed
61749,62170,123,2530,false
65628,66181,9,3319,false
69057,69521,77,2785,false
63596,63805,55,1258,false
63959,64272,77,1882,false
64758,65471,67,4280,false
63681,64345,77,3989,false
65841,65966,152,753,false
66421,66723,9,1814,false
61246,61430,208,1110,false
66456,66819,77,2183,false
67193,67846,9,3921,false
66719,67082,78,2184,false
64720,65293,130,3440,false
63813,64229,93,2500,false
65855,66335,178,2886,false
60616,61280,77,3989,false
67752,68061,55,1860,false
69667,70330,67,3979,false
61222,61694,130,2838,false
65831,66341,55,3064,false
64168,64470,12,1817,false
64724,65188,378,2785,false
60882,61396,77,3086,false
60807,61380,130,3440,false
67635,68446,55,4870,false
61865,62030,93,995,false
65462,66009,275,3284,false
62087,62699,67,3678,false
65027,65741,77,4290,false
67209,67981,123,4637,false
63588,64143,26,3336,false
62379,62979,292,3602,false
65586,65961,149,2255,false
63010,63185,152,1054,false
61588,61991,12,2419,false
62066,62375,55,1860,false
62595,63057,67,2775,false
62046,62710,77,3989,false
68144,68597,12,2720,false
64172,64356,206,1108,false
61770,62284,78,3087,false
64208,64563,26,2132,false
64426,64888,67,2775,false
67889,68050,67,969,false
69742,69958,95,1298,false
61153,61632,171,2879,false
62362,63115,9,4523,false
63689,64094,26,2433,false
62641,63017,152,2258,false
68772,69325,9,3319,false
61946,62499,9,3319,false
68601,68936,206,2011,false
65836,66152,95,1900,false
64546,65010,78,2786,false
66825,67539,77,4290,false
63117,63894,152,4666,false
63951,64063,77,678,false
63558,64111,9,3319,false
61478,61599,130,731,false
68009,68736,152,4365,false
65879,66200,123,1928,false
68471,68926,26,2734,false
63292,63706,78,2485,false
67160,67720,55,3365,false
67961,68162,9,1212,false
61144,61758,77,3688,false
61501,61629,171,772,false
61558,62011,12,2720,false
62135,62495,55,2161,false
62442,62980,223,3232,false
60814,61517,9,4222,false
62108,62921,67,4882,false
69933,70395,67,2775,false
60999,61534,206,3215,false
66048,66577,171,3180,false
62688,63101,77,2484,false
68058,68570,67,3076,false
62032,62236,26,1229,false
69410,69662,9,1513,false
69389,69698,55,1860,false
63281,63937,26,3938,false
62919,63386,95,2803,false
62908,63360,9,2717,false
64576,64878,9,1814,false
64496,65051,26,3336,false
64896,65256,55,2161,false
64277,64791,77,3086,false
61675,62339,78,3990,false
66315,66617,9,1814,false
65217,65878,55,3967,false
61800,62152,9,2115,false
68250,68738,223,2931,false
69630,70192,67,3377,false
61899,62100,9,1212,false
63379,63964,206,3516,false
68181,68511,178,1983,false
64957,65429,130,2838,false
65285,65637,9,2115,false
64204,64915,55,4268,false
63700,63901,9,1212,false
63963,64075,77,678,false
62022,62589,93,3403,false
63995,64424,171,2578,false
66009,66497,223,2931,false
61391,62055,77,3989,false
69296,69756,55,2763,false
67554,68014,55,2763,false
63040,63676,206,3817,false
62053,62419,93,2199,false
70561,71023,67,2775,false
65466,66013,275,3284,false
70192,70602,55,2462,false
67502,67807,26,1831,false
60746,61460,77,4290,false
67623,68135,67,3076,false
65869,66333,78,2786,false
67056,67520,77,2785,false
69189,69552,77,2183,false
67176,67690,77,3086,false
62246,62324,171,471,false
68064,68971,26,5443,false
64974,65627,12,3924,false
69645,69804,55,957,false
66290,66503,78,1281,false
66390,67105,78,4291,false
66767,67231,78,2786,false
64463,64642,178,1080,false
61491,61775,206,1710,false
69735,70249,77,3086,false
63210,63375,93,995,false
68542,68944,9,2416,false
65741,66043,9,1814,false
67583,68097,77,3086,false
65044,65429,206,2312,false
68268,68671,12,2419,false
64147,64599,9,2717,false
64805,65428,431,3741,false
65307,66011,12,4225,false
63128,63490,368,2173,false
61889,62704,78,4893,false
68954,69364,55,2462,false
68420,68932,67,3076,false
64965,65019,26,326,false
66953,67255,9,1814,false
64188,64802,77,3688,false
66375,66746,123,2229,false
62425,63056,178,3789,false
67282,67391,55,656,false
62008,62568,55,3365,false
64380,65245,77,5193,false
63409,63510,9,610,false
70411,71021,55,3666,false
64459,65148,224,4136,false
61585,61947,67,2173,false
66600,66902,12,1817,false
65765,66175,55,2462,false
65893,66256,77,2183,false
68275,68691,95,2502,false
63285,63902,93,3704,false
62446,63076,171,3782,false
63829,64492,67,3979,false
63447,64100,9,3921,false
63939,64442,12,3021,false
63337,63650,77,1882,false
70089,70574,206,2914,false
67805,68168,77,2183,false
66116,66569,12,2720,false
66487,67093,26,3637,false
63920,64437,95,3104,false
64913,65681,95,4609,false
65884,65946,77,377,false
65133,65643,55,3064,false
63604,64056,9,2717,false
64572,64885,77,1882,false
62634,63139,26,3035,false
69757,70062,26,1831,false
62278,62799,424,3132,false
63912,64575,67,3979,false
69660,70364,12,4225,false
65985,66395,55,2462,false
65633,66387,12,4526,false
61632,62359,152,4365,false
66788,67001,77,1280,false
66862,67276,78,2485,false
61285,61737,9,2717,false
64310,64863,9,3319,false
61345,61959,378,3688,false
61216,61869,12,3924,false
62886,63241,26,2132,false
67271,67580,55,1860,false
61895,62058,77,979,false
67560,68020,55,2763,false
63154,63907,9,4523,false
66804,67518,77,4290,false
66975,67378,12,2419,false
62039,62226,224,1126,false
62727,63043,93,1898,false
70477,70994,95,3104,false
61875,62492,93,3704,false
61682,62034,12,2118,false
64368,64639,730,1632,false
67002,67357,26,2132,false
65549,65710,67,969,false
65689,66055,95,2201,false
64762,65264,9,3018,false
66446,66548,12,613,false
61726,62290,77,3387,false
68491,69144,12,3924,false
67519,67684,93,995,false
68138,68390,9,1513,false
68510,68669,55,957,false
62955,63268,77,1882,false
61672,62143,123,2831,false
64220,64295,152,452,false
67462,67867,26,2433,false
67847,68411,78,3388,false
61957,62270,77,1882,false
61736,62342,26,3637,false
64471,64705,206,1409,false
63755,64064,55,1860,false
64160,64362,12,1215,false
64224,64499,152,1656,false
64261,65028,93,4607,false
62063,62727,77,3989,false
68516,68968,9,2717,false
66136,66345,55,1258,false
63584,64096,67,3076,false
62813,63065,12,1516,false
62623,62949,152,1957,false
66477,67044,95,3405,false
62149,62699,292,3301,false
70808,71320,67,3076,false
66023,66603,171,3481,false
66517,66778,67,1571,false
65774,66327,9,3319,false
62407,63071,77,3989,false
70273,70432,55,957,false
66058,66522,77,2785,false
63311,63574,77,1581,false
64605,64971,93,2199,false
62212,62697,206,2914,false
67083,67786,9,4222,false
70034,70572,224,3233,false
66740,67352,67,3678,false
63654,64170,93,3102,false
64784,65286,9,3018,false
68653,69082,171,2578,false
65694,66054,55,2161,false
70256,70668,67,2474,false
68712,69191,171,2879,false
69425,69835,55,2462,false
70200,70863,67,3979,false
70168,70782,78,3689,false
62432,62798,93,2199,false
69995,70459,77,2785,false
61753,62213,55,2763,false
63202,63829,152,3763,false
61991,62354,77,2183,false
63782,64217,206,2613,false
63462,63623,67,969,false
64446,64611,93,995,false
63413,63584,431,1032,false
66777,66979,12,1215,false
62548,62773,149,1352,false
62948,63257,55,1860,false
68331,68743,67,2474,false
64384,64747,78,2184,false
61882,62492,55,3666,false
61950,62754,12,4827,false
64597,64808,67,1270,false
67693,68205,67,3076,false
66156,66541,206,2312,false
67829,68496,93,4005,false
63029,63395,93,2199,false
64909,65096,224,1126,false
64079,64263,206,1108,false
64588,65301,67,4280,false
68633,68837,26,1229,false
62201,62990,223,4737,false
62759,63070,67,1872,false
65545,65897,9,2115,false
66205,66660,26,2734,false
63401,63703,9,1814,false
65366,65679,77,1882,false
63451,64115,680,3990,false
62999,63663,77,3989,false
66265,66988,130,4343,false
63102,63719,93,3704,false
68452,68754,9,1814,false
65312,66077,78,4592,false
62616,62979,77,2183,false
62666,62979,77,1882,false
65177,65493,95,1900,false
64397,64911,77,3086,false
65276,65602,152,1957,false
63642,63872,178,1381,false
62915,63270,26,2132,false
69281,69934,9,3921,false
63712,64014,12,1817,false
66185,66337,12,914,false
61943,62409,93,2801,false
66772,67127,26,2132,false
62492,63045,12,3322,false
68503,69056,9,3319,false
64237,65098,55,5171,false
62435,62787,12,2118,false
62344,62820,152,2860,false
62453,62882,171,2578,false
64176,64932,26,4540,false
71527,71879,9,2115,false
62552,63055,12,3021,false
63091,63393,12,1817,false
66867,67530,67,3979,false
67394,68362,95,5813,false
70354,70670,93,1898,false
62763,63349,208,3518,false
64538,65052,77,3086,false
62799,63413,77,3688,false
65316,65826,55,3064,false
62662,63379,93,4306,false
62299,62802,12,3021,false
66507,66661,26,928,false
67740,68152,67,2474,false
64269,64735,93,2801,false
62323,62883,55,3365,false
64331,64496,93,995,false
67912,68267,26,2132,false
69910,70516,26,3637,false
70705,71372,93,4005,false
62842,63001,55,957,false
64767,65180,77,2484,false
63432,64093,55,3967,false
63051,63417,95,2201,false
62584,62893,55,1860,false
63161,63646,206,2914,false
71701,72010,55,1860,false
68293,68857,78,3388,false
68395,68824,171,2578,false
62620,62900,178,1682,false
68706,69220,78,3087,false
65057,65749,246,4158,false
65321,65924,9,3620,false
69417,69902,206,2914,false
68300,68705,26,2433,false
65244,65867,431,3741,false
63288,63717,171,2578,false
65675,65941,93,1597,false
63247,63864,93,3704,false
70216,70796,171,3481,false
63398,64001,12,3623,false
66330,66735,26,2433,false
65591,65928,223,2028,false
65903,66589,206,4118,false
62056,62558,9,3018,false
64347,65108,55,4569,false
67799,68309,55,3064,false
65666,66254,223,3533,false
66175,66685,55,3064,false
66589,66944,26,2132,false
63704,64268,77,3387,false
69497,69649,12,914,false
70773,71144,123,2229,false
68988,69290,12,1817,false
69765,70067,12,1817,false
65040,65403,77,2183,false
66255,66564,55,1860,false
70113,70529,93,2500,false
71498,71953,26,2734,false
69324,70051,152,4365,false
68568,69003,206,2613,false
64542,65002,55,2763,false
64609,64975,394,2199,false
67034,67249,93,1296,false
69071,69382,67,1872,false
67717,68380,67,3979,false
65146,65799,12,3924,false
63955,64268,77,1882,false
70679,70880,9,1212,false
62309,62739,178,2585,false
68536,69142,26,3637,false
63790,64203,77,2484,false
67276,67790,77,3086,false
69168,69366,289,1191,false
68338,69149,55,4870,false
63916,64369,12,2720,false
70653,71069,93,2500,false
65267,65633,93,2199,false
69009,69220,67,1270,false
65031,65393,67,2173,false
64434,65037,12,3623,false
71366,71627,67,1571,false
65713,66285,123,3433,false
68162,68591,171,2578,false
69106,69670,77,3387,false
66704,67257,9,3319,false
64643,65307,78,3990,false
66873,67276,12,2419,false
66131,66394,78,1582,false
69403,70064,55,3967,false
65614,66377,67,4581,false
68941,69304,77,2183,false
69043,69302,55,1559,false
65619,65885,95,1599,false
67045,67609,78,3388,false
62471,62897,152,2559,false
64979,65292,77,1882,false
67105,67669,77,3387,false
63106,63334,171,1374,false
62901,63114,78,1281,false
62464,63303,224,5039,false
68886,69539,9,3921,false
64015,64582,93,3403,false
63262,64023,55,4569,false
64918,65348,178,2585,false
66038,66741,9,4222,false
66195,66650,26,2734,false
65951,66456,26,3035,false
65956,66459,12,3021,false
64119,64430,67,1872,false
67641,68101,55,2763,false
66067,66588,123,3132,false
65106,65458,12,2118,false
62981,63433,9,2717,false
64233,64646,77,2484,false
68150,68505,26,2132,false
62893,63395,9,3018,false
63307,63809,9,3018,false
67405,67869,77,2785,false
69571,70257,206,4118,false
71329,71941,67,3678,false
66921,67588,95,4007,false
63904,64721,93,4908,false
64952,65505,9,3319,false
65596,66098,9,3018,false
63573,64288,78,4291,false
66502,66774,431,1634,false
69490,69995,26,3035,false
71681,72041,55,2161,false
64091,64744,9,3921,false
68581,68642,67,367,false
67508,67810,12,1817,false
69586,70146,55,3365,false
62566,63229,67,3979,false
68256,68759,12,3021,false
63523,63902,171,2277,false
66569,66623,26,326,false
70791,71401,55,3666,false
64905,65106,9,1212,false
67422,67731,55,1860,false
65517,66123,26,3637,false
71721,72482,55,4569,false
69134,69354,123,1326,false
63493,63759,95,1599,false
64023,64102,178,478,false
64359,64764,26,2433,false
63439,64102,67,3979,false
63386,63798,67,2474,false
71109,71322,77,1280,false
63821,64034,77,1280,false
66126,66536,55,2462,false
69818,70178,55,2161,false
69218,69721,12,3021,false
69652,70556,12,5429,false
65736,66501,77,4591,false
66260,66763,12,3021,false
64323,65086,67,4581,false
69697,70119,130,2537,false
71394,71949,26,3336,false
68325,68937,67,3678,false
63908,64062,26,928,false
67764,68166,9,2416,false
66240,66553,77,1882,false
66814,67577,67,4581,false
69317,69680,78,2184,false
66426,66778,12,2118,false
63390,63692,9,1814,false
64156,64836,171,4083,false
68666,69481,77,4892,false
64035,64314,171,1675,false
71246,71598,12,2118,false
71770,72423,12,3924,false
67072,67828,26,4540,false
64302,64908,26,3637,false
63987,64702,78,4291,false
63778,64141,77,2183,false
67411,67973,67,3377,false
69030,69501,123,2831,false
68686,68745,55,355,false
63763,64289,149,3158,false
67746,68122,152,2258,false
71310,71820,55,3064,false
67099,67625,152,3161,false
66400,67030,171,3782,false
63864,64369,26,3035,false
67226,67485,55,1559,false
69894,70358,77,2785,false
67121,67585,77,2785,false
65600,66386,206,4720,false
63087,63618,178,3187,false
67154,67564,55,2462,false
65821,66331,55,3064,false
66062,66342,178,1682,false
62828,63357,171,3180,false
71357,71809,9,2717,false
67571,67933,67,2173,false
67007,67671,77,3989,false
69948,70558,55,3666,false
66798,67509,55,4268,false
69615,70530,77,5494,false
70136,70712,152,3462,false
70527,70987,55,2763,false
66878,67531,12,3924,false
68968,69548,171,3481,false
65009,65218,55,1258,false
62974,63627,12,3924,false
69016,69376,55,2161,false
65375,66136,55,4569,false
70851,70952,9,610,false
70403,70956,9,3319,false
67699,67978,171,1675,false
67841,67942,9,610,false
64694,65046,12,2118,false
69050,69553,12,3021,false
62882,63496,378,3688,false
64874,65338,77,2785,false
63496,63659,77,979,false
66846,67248,9,2416,false
66558,67122,78,3388,false
63527,63840,77,1882,false
64771,65032,67,1571,false
68243,68653,55,2462,false
63634,64248,78,3689,false
62988,63541,12,3322,false
65746,66299,9,3319,false
66200,66653,12,2720,false
68497,68806,55,1860,false
65190,65652,67,2775,false
71209,71470,67,1571,false
68218,68771,9,3319,false
67366,67726,55,2161,false
72156,72658,9,3018,false
72367,72829,67,2775,false
65485,66047,67,3377,false
66335,66945,55,3666,false
67338,67599,67,1571,false
72432,72684,9,1513,false
67496,67726,178,1381,false
68376,68890,77,3086,false
63158,63875,95,4308,false
65577,66144,93,3403,false
63650,64176,152,3161,false
71118,71431,77,1882,false
69036,69299,77,1581,false
68529,68845,95,1900,false
64931,65242,667,1870,false
71064,71327,77,1581,false
66106,66611,26,3035,false
68826,69336,55,3064,false
68588,69076,223,2931,false
63043,63704,55,3967,false
64525,64880,26,2132,false
72475,73142,93,4005,false
72208,72611,12,2419,false
67775,68135,55,2161,false
64555,64907,12,2118,false
67434,67960,152,3161,false
63273,63926,12,3924,false
65097,65427,178,1983,false
63508,64070,67,3377,false
68356,68708,9,2115,false
67997,68400,12,2419,false
72135,72590,26,2734,false
68046,68643,275,3585,false
66693,67103,55,2462,false
66980,67264,206,1710,false
70248,70550,9,1814,false
65540,65742,12,1215,false
71584,72338,12,4526,false
72314,72724,55,2462,false
70869,71078,55,1258,false
66667,66769,12,613,false
66996,67348,9,2115,false
64639,64965,152,1957,false
69127,69548,123,2530,false
66028,66495,95,2803,false
66894,67449,26,3336,false
64788,65201,77,2484,false
68344,68954,55,3666,false
70305,70610,26,1831,false
68350,68713,77,2183,false
69956,70874,93,5510,false
66631,66782,9,911,false
67094,67360,95,1599,false
64801,65604,9,4824,false
68040,68495,26,2734,false
70232,70753,123,3132,false
64948,65361,77,2484,false
66615,67175,55,3365,false
64401,64722,123,1928,false
66709,66911,12,1215,false
64318,64832,77,3086,false
65573,65836,78,1582,false
67865,68429,77,3387,false
63500,64487,208,5926,false
63724,64186,67,2775,false
70419,70972,12,3322,false
65258,65768,55,3064,false
69810,70213,12,2419,false
65303,65980,152,4064,false
72303,72619,93,1898,false
64840,65342,9,3018,false
68306,68407,9,610,false
65075,65437,67,2173,false
67979,68130,9,911,false
63535,64037,9,3018,false
70713,71022,55,1860,false
64593,65072,472,2879,false
66380,66933,9,3319,false
71849,72452,9,3620,false
68859,69010,9,911,false
65150,65699,289,3298,false
64335,65052,93,4306,false
63470,64156,206,4118,false
68920,69532,67,3678,false
63512,63976,77,2785,false
65936,66640,12,4225,false
63809,64120,67,1872,false
72914,73578,77,3989,false
65999,66699,292,4204,false
66595,67098,12,3021,false
63199,64014,77,4892,false
66762,67252,234,2942,false
73090,73593,12,3021,false
65531,65995,78,2786,false
66482,66946,78,2786,false
67793,68156,77,2183,false
71255,71922,93,4005,false
70688,70942,26,1530,false
65066,65350,206,1710,false
68679,69542,67,5183,false
65093,65442,292,2097,false
72282,72484,12,1215,false
63928,64642,77,4290,false
63727,64098,123,2229,false
