Time,TotalAvailable,TotalAppAvailable
82148,4130,440
82149,4130,440
82150,4130,440
82151,4130,440
82152,4130,440
82153,4130,440
82154,4130,440
82155,4130,440
82156,4130,440
82157,4130,440
82158,4130,440
82159,4131,440
82160,4131,440
82161,4131,440
82162,4131,440
82163,4131,440
82164,4131,440
82165,4131,440
82166,4131,440
82167,4131,440
82168,4131,440
82169,4131,440
82170,4131,440
82171,4131,440
82172,4131,440
82173,4131,440
82174,4131,440
82175,4131,440
82176,4131,440
82177,4131,440
82178,4131,440
82179,4131,440
82180,4131,440
82181,4132,440
82182,4133,440
82183,4133,440
82184,4133,440
82185,4133,440
82186,4133,440
82187,4133,440
82188,4133,440
82189,4133,440
82190,4133,440
82191,4133,440
82192,4133,440
82193,4133,440
82194,4133,440
82195,4133,440
82196,4133,440
82197,4133,440
82198,4133,440
82199,4133,440
82200,4133,440
82201,4133,440
82202,4133,440
82203,4133,440
82204,4133,440
82205,4133,440
82206,4133,440
82207,4133,440
82208,4133,440
82209,4133,440
82210,4133,440
82211,4134,440
82212,4134,440
82213,4134,440
82214,4134,440
82215,4134,440
82216,4135,440
82217,4135,440
82218,4135,440
82219,4135,440
82220,4135,440
82221,4135,440
82222,4135,440
82223,4135,440
82224,4135,440
82225,4135,440
82226,4135,440
82227,4136,440
82228,4136,440
82229,4136,440
82230,4136,440
82231,4137,440
82232,4137,440
82233,4137,440
82234,4137,440
82235,4137,440
82236,4137,440
82237,4138,440
82238,4138,440
82239,4138,440
82240,4139,440
82241,4139,440
82242,4139,440
82243,4141,440
82244,4141,440
82245,4140,440
82246,4140,440
82247,4140,440
82248,4141,440
82249,4141,440
82250,4141,440
82251,4141,440
82252,4141,440
82253,4141,440
82254,4141,440
82255,4141,440
82256,4141,440
82257,4141,440
82258,4141,440
82259,4141,440
82260,4141,440
82261,4141,440
82262,4141,440
82263,4141,440
82264,4141,440
82265,4141,440
82266,4141,440
82267,4141,440
82268,4141,440
82269,4141,440
82270,4141,440
82271,4141,440
82272,4141,440
82273,4141,440
82274,4141,440
82275,4141,440
82276,4141,440
82277,4141,440
82278,4141,440
82279,4141,440
82280,4141,440
82281,4141,440
82282,4141,440
82283,4141,440
82284,4141,440
82285,4141,440
82286,4141,440
82287,4141,440
82288,4141,440
82289,4141,440
82290,4141,440
82291,4141,440
82292,4141,440
82293,4141,440
82294,4141,440
82295,4141,440
82296,4141,440
82297,4141,440
82298,4141,440
82299,4141,440
82300,4141,440
82301,4141,440
82302,4141,440
82303,4141,440
82304,4141,440
82305,4141,440
82306,4141,440
82307,4141,440
82308,4141,440
82309,4141,440
82310,4141,440
82311,4141,440
82312,4141,440
82313,4141,440
82314,4141,440
82315,4141,440
82316,4141,440
82317,4141,440
82318,4141,440
82319,4141,440
82320,4141,440
82321,4141,440
82322,4142,440
82323,4142,440
82324,4142,440
82325,4142,440
82326,4142,440
82327,4142,440
82328,4142,440
82329,4142,440
82330,4142,440
82331,4142,440
82332,4142,440
82333,4142,440
82334,4142,440
82335,4143,440
82336,4143,440
82337,4143,440
82338,4143,440
82339,4143,440
82340,4143,440
82341,4143,440
82342,4143,440
82343,4143,440
82344,4143,440
82345,4143,440
82346,4143,440
82347,4143,440
82348,4143,440
82349,4143,440
82350,4142,440
82351,4142,440
82352,4142,440
82353,4142,440
82354,4142,440
82355,4142,440
82356,4142,440
82357,4142,440
82358,4142,440
82359,4142,440
82360,4142,440
82361,4142,440
82362,4142,440
82363,4141,440
82364,4141,440
82365,4141,440
82366,4141,440
82367,4141,440
82368,4141,440
82369,4141,440
82370,4141,440
82371,4141,440
82372,4141,440
82373,4141,440
82374,4141,440
82375,4141,440
82376,4141,440
82377,4141,440
82378,4141,440
82379,4142,440
82380,4142,440
82381,4142,440
82382,4142,440
82383,4142,440
82384,4142,440
82385,4142,440
82386,4142,440
82387,4142,440
82388,4142,440
82389,4142,440
82390,4142,440
82391,4142,440
82392,4142,440
82393,4142,440
82394,4142,440
82395,4142,440
82396,4143,440
82397,4143,440
82398,4143,440
82399,4143,440
82400,4143,440
82401,4143,440
82402,4143,440
82403,4143,440
82404,4142,440
82405,4142,440
82406,4142,440
82407,4142,440
82408,4142,440
82409,4143,440
82410,4143,440
82411,4143,440
82412,4143,440
82413,4143,440
82414,4143,440
82415,4143,440
82416,4143,440
82417,4143,440
82418,4143,440
82419,4143,440
82420,4143,440
82421,4143,440
82422,4143,440
82423,4143,440
82424,4143,440
82425,4143,440
82426,4143,440
82427,4143,440
82428,4143,440
82429,4143,440
82430,4143,440
82431,4143,440
82432,4144,440
82433,4144,440
82434,4144,440
82435,4144,440
82436,4144,440
82437,4144,440
82438,4144,440
82439,4144,440
82440,4144,440
82441,4144,440
82442,4143,440
82443,4143,440
82444,4143,440
82445,4143,440
82446,4143,440
82447,4143,440
82448,4143,440
82449,4143,440
82450,4143,440
82451,4143,440
82452,4143,440
82453,4143,440
82454,4143,440
82455,4143,440
82456,4143,440
82457,4143,440
82458,4143,440
82459,4143,440
82460,4143,440
82461,4143,440
82462,4143,440
82463,4143,440
82464,4143,440
82465,4143,440
82466,4143,440
82467,4143,440
82468,4143,440
82469,4143,440
82470,4143,440
82471,4143,440
82472,4143,440
82473,4143,440
82474,4143,440
82475,4143,440
82476,4143,440
82477,4143,440
82478,4143,440
82479,4143,440
82480,4143,440
82481,4143,440
82482,4143,440
82483,4143,440
82484,4143,440
82485,4142,440
82486,4142,440
82487,4142,440
82488,4142,440
82489,4142,440
82490,4142,440
82491,4142,440
82492,4142,440
82493,4142,440
82494,4142,440
82495,4142,440
82496,4142,440
82497,4142,440
82498,4142,440
82499,4142,440
82500,4142,440
82501,4142,440
82502,4142,440
82503,4142,440
82504,4143,440
82505,4143,440
82506,4143,440
82507,4143,440
82508,4143,440
82509,4144,440
82510,4144,440
82511,4144,440
82512,4144,440
82513,4144,440
82514,4144,440
82515,4144,440
82516,4145,440
82517,4145,440
82518,4145,440
82519,4145,440
82520,4144,440
82521,4144,440
82522,4144,440
82523,4144,440
82524,4144,440
82525,4144,440
82526,4144,440
82527,4144,440
82528,4144,440
82529,4144,440
82530,4144,440
82531,4144,440
82532,4144,440
82533,4144,440
82534,4144,440
82535,4144,440
82536,4144,440
82537,4144,440
82538,4144,440
82539,4144,440
82540,4144,440
82541,4144,440
82542,4144,440
82543,4144,440
82544,4144,440
82545,4144,440
82546,4144,440
82547,4144,440
82548,4144,440
82549,4144,440
82550,4144,440
82551,4144,440
82552,4144,440
82553,4144,440
82554,4144,440
82555,4144,440
82556,4144,440
82557,4144,440
82558,4144,440
82559,4144,440
82560,4144,440
82561,4144,440
82562,4144,440
82563,4144,440
82564,4144,440
82565,4144,440
82566,4144,440
82567,4144,440
82568,4144,440
82569,4144,440
82570,4144,440
82571,4144,440
82572,4144,440
82573,4144,440
82574,4144,440
82575,4144,440
82576,4144,440
82577,4144,440
82578,4144,440
82579,4144,440
82580,4144,440
82581,4144,440
82582,4144,440
82583,4144,440
82584,4144,440
82585,4144,440
82586,4144,440
82587,4144,440
82588,4144,440
82589,4144,440
82590,4144,440
82591,4144,440
82592,4144,440
82593,4144,440
82594,4144,440
82595,4144,440
82596,4144,440
82597,4144,440
82598,4145,440
82599,4145,440
82600,4145,440
82601,4146,440
82602,4146,440
82603,4146,440
82604,4146,440
82605,4146,440
82606,4146,440
82607,4146,440
82608,4146,440
82609,4146,440
82610,4146,440
82611,4146,440
82612,4146,440
82613,4146,440
82614,4146,440
82615,4146,440
82616,4146,440
82617,4146,440
82618,4146,440
82619,4146,440
82620,4146,440
82621,4146,440
82622,4146,440
82623,4146,440
82624,4146,440
82625,4146,440
82626,4145,440
82627,4145,440
82628,4145,440
82629,4145,440
82630,4145,440
82631,4145,440
82632,4145,440
82633,4144,440
82634,4145,440
82635,4146,440
82636,4146,440
82637,4146,440
82638,4146,440
82639,4146,440
82640,4146,440
82641,4146,440
82642,4146,440
82643,4146,440
82644,4146,440
82645,4147,440
82646,4147,440
82647,4147,440
82648,4147,440
82649,4146,440
82650,4146,440
82651,4146,440
82652,4146,440
82653,4146,440
82654,4146,440
82655,4146,440
82656,4146,440
82657,4146,440
82658,4146,440
82659,4146,440
82660,4146,440
82661,4146,440
82662,4146,440
82663,4146,440
82664,4146,440
82665,4146,440
82666,4146,440
82667,4145,440
82668,4145,440
82669,4145,440
82670,4145,440
82671,4145,440
82672,4145,440
82673,4145,440
82674,4145,440
82675,4145,440
82676,4145,440
82677,4145,440
82678,4145,440
82679,4145,440
82680,4145,440
82681,4145,440
82682,4145,440
82683,4145,440
82684,4145,440
82685,4146,440
82686,4146,440
82687,4146,440
82688,4146,440
82689,4146,440
82690,4146,440
82691,4146,440
82692,4146,440
82693,4146,440
82694,4146,440
82695,4146,440
82696,4146,440
82697,4146,440
82698,4146,440
82699,4146,440
82700,4146,440
82701,4146,440
82702,4146,440
82703,4145,440
82704,4145,440
82705,4145,440
82706,4145,440
82707,4145,440
82708,4145,440
82709,4145,440
82710,4144,440
82711,4144,440
82712,4144,440
82713,4144,440
82714,4145,440
82715,4145,440
82716,4145,440
82717,4145,440
82718,4145,440
82719,4145,440
82720,4145,440
82721,4145,440
82722,4145,440
82723,4146,440
82724,4146,440
82725,4146,440
82726,4146,440
82727,4146,440
82728,4146,440
82729,4146,440
82730,4146,440
82731,4146,440
82732,4146,440
82733,4146,440
82734,4146,440
82735,4146,440
82736,4146,440
82737,4146,440
82738,4146,440
82739,4146,440
82740,4146,440
82741,4146,440
82742,4146,440
82743,4146,440
82744,4146,440
82745,4146,440
82746,4146,440
82747,4146,440
82748,4146,440
82749,4146,440
82750,4146,440
82751,4146,440
82752,4146,440
82753,4146,440
82754,4146,440
82755,4147,440
82756,4147,440
82757,4147,440
82758,4147,440
82759,4147,440
82760,4147,440
82761,4147,440
82762,4147,440
82763,4147,440
82764,4147,440
82765,4147,440
82766,4147,440
82767,4147,440
82768,4147,440
82769,4147,440
82770,4147,440
82771,4147,440
82772,4147,440
82773,4147,440
82774,4147,440
82775,4147,440
82776,4148,440
82777,4148,440
82778,4148,440
82779,4148,440
82780,4148,440
82781,4148,440
82782,4148,440
82783,4148,440
82784,4148,440
82785,4148,440
82786,4148,440
82787,4148,440
82788,4148,440
82789,4148,440
82790,4147,440
82791,4147,440
82792,4147,440
82793,4147,440
82794,4147,440
82795,4147,440
82796,4147,440
82797,4147,440
82798,4147,440
82799,4147,440
82800,4147,440
82801,4147,440
82802,4147,440
82803,4148,440
82804,4148,440
82805,4149,440
82806,4149,440
82807,4149,440
82808,4149,440
82809,4149,440
82810,4149,440
82811,4149,440
82812,4149,440
82813,4149,440
82814,4149,440
82815,4149,440
82816,4150,440
82817,4150,440
82818,4150,440
82819,4150,440
82820,4150,440
82821,4150,440
82822,4150,440
82823,4150,440
82824,4149,440
82825,4150,440
82826,4150,440
82827,4150,440
82828,4150,440
82829,4150,440
82830,4150,440
82831,4150,440
82832,4150,440
82833,4150,440
82834,4150,440
82835,4150,440
82836,4150,440
82837,4149,440
82838,4149,440
82839,4149,440
82840,4149,440
82841,4149,440
82842,4149,440
82843,4149,440
82844,4149,440
82845,4149,440
82846,4149,440
82847,4149,440
82848,4150,440
82849,4150,440
82850,4151,440
82851,4151,440
82852,4151,440
82853,4151,440
82854,4151,440
82855,4151,440
82856,4151,440
82857,4151,440
82858,4151,440
82859,4150,440
82860,4150,440
82861,4150,440
82862,4150,440
82863,4151,440
82864,4151,440
82865,4151,440
82866,4151,440
82867,4150,440
82868,4150,440
82869,4150,440
82870,4150,440
82871,4150,440
82872,4150,440
82873,4151,440
82874,4151,440
82875,4151,440
82876,4151,440
82877,4151,440
82878,4151,440
82879,4151,440
82880,4152,440
82881,4152,440
82882,4152,440
82883,4152,440
82884,4152,440
82885,4152,440
82886,4152,440
82887,4152,440
82888,4152,440
82889,4152,440
82890,4152,440
82891,4152,440
82892,4153,440
82893,4153,440
82894,4153,440
82895,4154,440
82896,4154,440
82897,4154,440
82898,4154,440
82899,4154,440
82900,4154,440
82901,4154,440
82902,4154,440
82903,4154,440
82904,4154,440
82905,4154,440
82906,4154,440
82907,4154,440
82908,4154,440
82909,4154,440
82910,4154,440
82911,4154,440
82912,4154,440
82913,4154,440
82914,4154,440
82915,4155,440
82916,4155,440
82917,4155,440
82918,4155,440
82919,4155,440
82920,4154,440
82921,4154,440
82922,4154,440
82923,4154,440
82924,4154,440
82925,4154,440
82926,4154,440
82927,4154,440
82928,4154,440
82929,4154,440
82930,4154,440
82931,4154,440
82932,4154,440
82933,4154,440
82934,4154,440
82935,4154,440
82936,4154,440
82937,4154,440
82938,4154,440
82939,4154,440
82940,4154,440
82941,4154,440
82942,4155,440
82943,4156,440
82944,4156,440
82945,4156,440
82946,4156,440
82947,4156,440
82948,4155,440
82949,4155,440
82950,4155,440
82951,4155,440
82952,4155,440
82953,4155,440
82954,4155,440
82955,4155,440
82956,4155,440
82957,4155,440
82958,4155,440
82959,4155,440
82960,4155,440
82961,4155,440
82962,4156,440
82963,4156,440
82964,4156,440
82965,4156,440
82966,4156,440
82967,4156,440
82968,4156,440
82969,4156,440
82970,4156,440
82971,4156,440
82972,4156,440
82973,4156,440
82974,4156,440
82975,4156,440
82976,4156,440
82977,4156,440
82978,4156,440
82979,4156,440
82980,4156,440
82981,4156,440
82982,4156,440
82983,4156,440
82984,4156,440
82985,4156,440
82986,4156,440
82987,4156,440
82988,4156,440
82989,4156,440
82990,4157,440
82991,4157,440
82992,4157,440
82993,4157,440
82994,4157,440
82995,4157,440
82996,4157,440
82997,4157,440
82998,4157,440
82999,4157,440
83000,4157,440
83001,4157,440
83002,4157,440
83003,4157,440
83004,4157,440
83005,4157,440
83006,4157,440
83007,4157,440
83008,4157,440
83009,4157,440
83010,4157,440
83011,4157,440
83012,4157,440
83013,4157,440
83014,4157,440
83015,4157,440
83016,4157,440
83017,4157,440
83018,4157,440
83019,4157,440
83020,4157,440
83021,4157,440
83022,4157,440
83023,4157,440
83024,4157,440
83025,4157,440
83026,4157,440
83027,4158,440
83028,4158,440
83029,4158,440
83030,4158,440
83031,4158,440
83032,4158,440
83033,4157,440
83034,4157,440
83035,4157,440
83036,4157,440
83037,4157,440
83038,4157,440
83039,4157,440
83040,4157,440
83041,4157,440
83042,4157,440
83043,4157,440
83044,4157,440
83045,4157,440
83046,4157,440
83047,4157,440
83048,4157,440
83049,4157,440
83050,4157,440
83051,4156,440
83052,4156,440
83053,4156,440
83054,4156,440
83055,4156,440
83056,4157,440
83057,4157,440
83058,4157,440
83059,4157,440
83060,4157,440
83061,4157,440
83062,4157,440
83063,4157,440
83064,4157,440
83065,4157,440
83066,4157,440
83067,4157,440
83068,4157,440
83069,4157,440
83070,4157,440
83071,4157,440
83072,4157,440
83073,4157,440
83074,4157,440
83075,4157,440
83076,4157,440
83077,4157,440
83078,4156,440
83079,4156,440
83080,4157,440
83081,4157,440
83082,4157,440
83083,4157,440
83084,4157,440
83085,4157,440
83086,4157,440
83087,4157,440
83088,4157,440
83089,4157,440
83090,4157,440
83091,4157,440
83092,4157,440
83093,4157,440
83094,4157,440
83095,4157,440
83096,4157,440
83097,4157,440
83098,4156,440
83099,4156,440
83100,4156,440
83101,4156,440
83102,4155,440
83103,4155,440
83104,4155,440
83105,4155,440
83106,4155,440
83107,4155,440
83108,4155,440
83109,4155,440
83110,4155,440
83111,4155,440
83112,4155,440
83113,4155,440
83114,4154,440
83115,4154,440
83116,4154,440
83117,4154,440
83118,4154,440
83119,4154,440
83120,4154,440
83121,4154,440
83122,4154,440
83123,4154,440
83124,4154,440
83125,4154,440
83126,4153,440
83127,4153,440
83128,4153,440
83129,4154,440
83130,4154,440
83131,4155,440
83132,4155,440
83133,4155,440
83134,4155,440
83135,4155,440
83136,4155,440
83137,4155,440
83138,4155,440
83139,4156,440
83140,4156,440
83141,4156,440
83142,4156,440
83143,4156,440
83144,4156,440
83145,4156,440
83146,4156,440
83147,4156,440
83148,4156,440
83149,4156,440
83150,4156,440
83151,4156,440
83152,4156,440
83153,4156,440
83154,4156,440
83155,4156,440
83156,4156,440
83157,4156,440
83158,4157,440
83159,4157,440
83160,4157,440
83161,4157,440
83162,4157,440
83163,4157,440
83164,4157,440
83165,4157,440
83166,4157,440
83167,4157,440
83168,4157,440
83169,4157,440
83170,4157,440
83171,4157,440
83172,4157,440
83173,4157,440
83174,4157,440
83175,4157,440
83176,4157,440
83177,4157,440
83178,4157,440
83179,4157,440
83180,4157,440
83181,4157,440
83182,4157,440
83183,4157,440
83184,4157,440
83185,4157,440
83186,4157,440
83187,4157,440
83188,4157,440
83189,4157,440
83190,4157,440
83191,4157,440
83192,4157,440
83193,4157,440
83194,4157,440
83195,4157,440
83196,4157,440
83197,4157,440
83198,4157,440
83199,4157,440
83200,4157,440
83201,4157,440
83202,4157,440
83203,4157,440
83204,4157,440
83205,4157,440
83206,4157,440
83207,4157,440
83208,4157,440
83209,4157,440
83210,4157,440
83211,4157,440
83212,4157,440
83213,4157,440
83214,4157,440
83215,4157,440
83216,4157,440
83217,4157,440
83218,4157,440
83219,4157,440
83220,4157,440
83221,4157,440
83222,4157,440
83223,4157,440
83224,4157,440
83225,4157,440
83226,4157,440
83227,4157,440
83228,4157,440
83229,4157,440
83230,4157,440
83231,4157,440
83232,4157,440
83233,4157,440
83234,4157,440
83235,4157,440
83236,4157,440
83237,4157,440
83238,4157,440
83239,4157,440
83240,4157,440
83241,4157,440
83242,4157,440
83243,4157,440
83244,4157,440
83245,4157,440
83246,4157,440
83247,4157,440
83248,4157,440
83249,4157,440
83250,4157,440
83251,4157,440
83252,4157,440
83253,4158,440
83254,4159,440
83255,4159,440
83256,4159,440
83257,4159,440
83258,4159,440
83259,4159,440
83260,4159,440
83261,4159,440
83262,4158,440
83263,4158,440
83264,4158,440
83265,4158,440
83266,4158,440
83267,4158,440
83268,4158,440
83269,4158,440
83270,4158,440
83271,4158,440
83272,4158,440
83273,4158,440
83274,4158,440
83275,4159,440
83276,4159,440
83277,4159,440
83278,4159,440
83279,4159,440
83280,4159,440
83281,4159,440
83282,4159,440
83283,4159,440
83284,4159,440
83285,4159,440
83286,4159,440
83287,4159,440
83288,4159,440
83289,4159,440
83290,4159,440
83291,4159,440
83292,4159,440
83293,4159,440
83294,4159,440
83295,4159,440
83296,4159,440
83297,4159,440
83298,4159,440
83299,4159,440
83300,4159,440
83301,4159,440
83302,4159,440
83303,4159,440
83304,4159,440
83305,4159,440
83306,4159,440
83307,4159,440
83308,4159,440
83309,4159,440
83310,4159,440
83311,4159,440
83312,4159,440
83313,4159,440
83314,4159,440
83315,4159,440
83316,4159,440
83317,4159,440
83318,4159,440
83319,4159,440
83320,4159,440
83321,4159,440
83322,4159,440
83323,4159,440
83324,4159,440
83325,4159,440
83326,4159,440
83327,4160,440
83328,4160,440
83329,4160,440
83330,4160,440
83331,4161,440
83332,4161,440
83333,4161,440
83334,4161,440
83335,4161,440
83336,4161,440
83337,4161,440
83338,4161,440
83339,4161,440
83340,4161,440
83341,4161,440
83342,4161,440
83343,4161,440
83344,4161,440
83345,4161,440
83346,4161,440
83347,4161,440
83348,4161,440
83349,4161,440
83350,4161,440
83351,4161,440
83352,4161,440
83353,4161,440
83354,4161,440
83355,4161,440
83356,4161,440
83357,4161,440
83358,4161,440
83359,4160,440
83360,4160,440
83361,4160,440
83362,4160,440
83363,4160,440
83364,4160,440
83365,4160,440
83366,4160,440
83367,4160,440
83368,4160,440
83369,4160,440
83370,4160,440
83371,4160,440
83372,4160,440
83373,4160,440
83374,4160,440
83375,4160,440
83376,4161,440
83377,4161,440
83378,4161,440
83379,4161,440
83380,4161,440
83381,4161,440
83382,4161,440
83383,4161,440
83384,4162,440
83385,4162,440
83386,4161,440
83387,4161,440
83388,4161,440
83389,4161,440
83390,4161,440
83391,4161,440
83392,4161,440
83393,4162,440
83394,4162,440
83395,4162,440
83396,4162,440
83397,4162,440
83398,4162,440
83399,4162,440
83400,4163,440
83401,4163,440
83402,4163,440
83403,4163,440
83404,4163,440
83405,4163,440
83406,4163,440
83407,4163,440
83408,4163,440
83409,4163,440
83410,4163,440
83411,4163,440
83412,4163,440
83413,4163,440
83414,4163,440
83415,4163,440
83416,4163,440
83417,4163,440
83418,4162,440
83419,4163,440
83420,4163,440
83421,4162,440
83422,4162,440
83423,4162,440
83424,4162,440
83425,4162,440
83426,4162,440
83427,4162,440
83428,4162,440
83429,4162,440
83430,4162,440
83431,4162,440
83432,4162,440
83433,4162,440
83434,4162,440
83435,4162,440
83436,4162,440
83437,4162,440
83438,4162,440
83439,4162,440
83440,4162,440
83441,4162,440
83442,4162,440
83443,4162,440
83444,4162,440
83445,4162,440
83446,4162,440
83447,4162,440
83448,4162,440
83449,4162,440
83450,4162,440
83451,4162,440
83452,4162,440
83453,4162,440
83454,4162,440
83455,4162,440
83456,4162,440
83457,4162,440
83458,4162,440
83459,4162,440
83460,4162,440
83461,4162,440
83462,4162,440
83463,4162,440
83464,4162,440
83465,4162,440
83466,4163,440
83467,4163,440
83468,4163,440
83469,4163,440
83470,4164,440
83471,4164,440
83472,4164,440
83473,4164,440
83474,4164,440
83475,4164,440
83476,4164,440
83477,4164,440
83478,4164,440
83479,4164,440
83480,4164,440
83481,4164,440
83482,4164,440
83483,4164,440
83484,4164,440
83485,4164,440
83486,4164,440
83487,4164,440
83488,4165,440
83489,4165,440
83490,4165,440
83491,4164,440
83492,4164,440
83493,4164,440
83494,4164,440
83495,4164,440
83496,4164,440
83497,4164,440
83498,4164,440
83499,4164,440
83500,4164,440
83501,4164,440
83502,4165,440
83503,4165,440
83504,4165,440
83505,4165,440
83506,4165,440
83507,4165,440
83508,4165,440
83509,4165,440
83510,4165,440
83511,4165,440
83512,4165,440
83513,4165,440
83514,4165,440
83515,4165,440
83516,4165,440
83517,4165,440
83518,4165,440
83519,4165,440
83520,4165,440
83521,4165,440
83522,4165,440
83523,4165,440
83524,4164,440
83525,4164,440
83526,4164,440
83527,4164,440
83528,4164,440
83529,4164,440
83530,4164,440
83531,4164,440
83532,4164,440
83533,4164,440
83534,4164,440
83535,4164,440
83536,4164,440
83537,4164,440
83538,4164,440
83539,4164,440
83540,4164,440
83541,4164,440
83542,4164,440
83543,4164,440
83544,4164,440
83545,4164,440
83546,4164,440
83547,4164,440
83548,4164,440
83549,4164,440
83550,4164,440
83551,4164,440
83552,4164,440
83553,4164,440
83554,4164,440
83555,4164,440
83556,4164,440
83557,4164,440
83558,4163,440
83559,4163,440
83560,4163,440
83561,4163,440
83562,4163,440
83563,4162,440
83564,4162,440
83565,4162,440
83566,4162,440
83567,4162,440
83568,4162,440
83569,4162,440
83570,4162,440
83571,4162,440
83572,4162,440
83573,4162,440
83574,4162,440
83575,4162,440
83576,4162,440
83577,4162,440
83578,4162,440
83579,4162,440
83580,4162,440
83581,4162,440
83582,4162,440
83583,4162,440
83584,4162,440
83585,4162,440
83586,4162,440
83587,4162,440
83588,4162,440
83589,4162,440
83590,4162,440
83591,4163,440
83592,4163,440
83593,4163,440
83594,4163,440
83595,4163,440
83596,4163,440
83597,4163,440
83598,4163,440
83599,4163,440
83600,4163,440
83601,4163,440
83602,4163,440
83603,4163,440
83604,4163,440
83605,4163,440
83606,4163,440
83607,4163,440
83608,4163,440
83609,4163,440
83610,4163,440
83611,4163,440
83612,4163,440
83613,4163,440
83614,4163,440
83615,4163,440
83616,4163,440
83617,4163,440
83618,4163,440
83619,4163,440
83620,4163,440
83621,4163,440
83622,4163,440
83623,4163,440
83624,4163,440
83625,4163,440
83626,4163,440
83627,4163,440
83628,4164,440
83629,4164,440
83630,4164,440
83631,4164,440
83632,4164,440
83633,4164,440
83634,4164,440
83635,4165,440
83636,4165,440
83637,4165,440
83638,4165,440
83639,4165,440
83640,4165,440
83641,4165,440
83642,4165,440
83643,4165,440
83644,4165,440
83645,4165,440
83646,4166,440
83647,4166,440
83648,4166,440
83649,4166,440
83650,4166,440
83651,4166,440
83652,4166,440
83653,4166,440
83654,4166,440
83655,4166,440
83656,4166,440
83657,4166,440
83658,4166,440
83659,4166,440
83660,4166,440
83661,4166,440
83662,4167,440
83663,4168,440
83664,4168,440
83665,4168,440
83666,4168,440
83667,4168,440
83668,4168,440
83669,4168,440
83670,4168,440
83671,4168,440
83672,4168,440
83673,4168,440
83674,4168,440
83675,4168,440
83676,4168,440
83677,4168,440
83678,4169,440
83679,4169,440
83680,4169,440
83681,4168,440
83682,4167,440
83683,4167,440
83684,4167,440
83685,4167,440
83686,4167,440
83687,4167,440
83688,4167,440
83689,4166,440
83690,4166,440
83691,4166,440
83692,4166,440
83693,4166,440
83694,4166,440
83695,4166,440
83696,4166,440
83697,4166,440
83698,4166,440
83699,4166,440
83700,4166,440
83701,4166,440
83702,4166,440
83703,4166,440
83704,4166,440
83705,4166,440
83706,4166,440
83707,4166,440
83708,4166,440
83709,4166,440
83710,4166,440
83711,4166,440
83712,4166,440
83713,4166,440
83714,4166,440
83715,4166,440
83716,4166,440
83717,4166,440
83718,4166,440
83719,4166,440
83720,4166,440
83721,4166,440
83722,4166,440
83723,4166,440
83724,4166,440
83725,4166,440
83726,4166,440
83727,4166,440
83728,4166,440
83729,4166,440
83730,4166,440
83731,4166,440
83732,4166,440
83733,4166,440
83734,4166,440
83735,4167,440
83736,4167,440
83737,4167,440
83738,4167,440
83739,4167,440
83740,4167,440
83741,4167,440
83742,4167,440
83743,4167,440
83744,4167,440
83745,4168,440
83746,4168,440
83747,4168,440
83748,4167,440
83749,4166,440
83750,4166,440
83751,4166,440
83752,4166,440
83753,4166,440
83754,4166,440
83755,4166,440
83756,4166,440
83757,4166,440
83758,4166,440
83759,4165,440
83760,4165,440
83761,4165,440
83762,4165,440
83763,4165,440
83764,4165,440
83765,4165,440
83766,4165,440
83767,4165,440
83768,4164,440
83769,4164,440
83770,4164,440
83771,4164,440
83772,4164,440
83773,4164,440
83774,4164,440
83775,4164,440
83776,4164,440
83777,4164,440
83778,4164,440
83779,4164,440
83780,4164,440
83781,4164,440
83782,4164,440
83783,4164,440
83784,4164,440
83785,4164,440
83786,4164,440
83787,4164,440
83788,4164,440
83789,4164,440
83790,4163,440
83791,4163,440
83792,4163,440
83793,4163,440
83794,4163,440
83795,4163,440
83796,4163,440
83797,4163,440
83798,4163,440
83799,4163,440
83800,4163,440
83801,4163,440
83802,4163,440
83803,4163,440
83804,4163,440
83805,4163,440
83806,4163,440
83807,4164,440
83808,4164,440
83809,4165,440
83810,4165,440
83811,4165,440
83812,4165,440
83813,4165,440
83814,4165,440
83815,4166,440
83816,4167,440
83817,4167,440
83818,4167,440
83819,4167,440
83820,4167,440
83821,4167,440
83822,4167,440
83823,4167,440
83824,4167,440
83825,4167,440
83826,4166,440
83827,4166,440
83828,4166,440
83829,4167,440
83830,4167,440
83831,4167,440
83832,4167,440
83833,4167,440
83834,4167,440
83835,4166,440
83836,4166,440
83837,4166,440
83838,4166,440
83839,4166,440
83840,4166,440
83841,4166,440
83842,4166,440
83843,4166,440
83844,4166,440
83845,4166,440
83846,4166,440
83847,4166,440
83848,4166,440
83849,4166,440
83850,4166,440
83851,4166,440
83852,4166,440
83853,4166,440
83854,4166,440
83855,4166,440
83856,4166,440
83857,4166,440
83858,4166,440
83859,4166,440
83860,4166,440
83861,4166,440
83862,4166,440
83863,4166,440
83864,4166,440
83865,4166,440
83866,4166,440
83867,4166,440
83868,4165,440
83869,4165,440
83870,4165,440
83871,4165,440
83872,4165,440
83873,4165,440
83874,4165,440
83875,4165,440
83876,4165,440
83877,4165,440
83878,4165,440
83879,4165,440
83880,4165,440
83881,4165,440
83882,4165,440
83883,4165,440
83884,4165,440
83885,4165,440
83886,4166,440
83887,4166,440
83888,4166,440
83889,4166,440
83890,4166,440
83891,4166,440
83892,4166,440
83893,4165,440
83894,4166,440
